Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;
250010605000011;1;597;597;117;196;171;54;9;5;4;6;23;0;4;0;5;2;0;0;1;0;0;12;0;2;0;4;1;0;1;1;2;0;0;1;10;11;15;13;5;12;10;8;16;11;12;11;13;12;17;12;6;13;7;13;17;8;8;7;17;6;7;10;14;10;8;15;6;10;8;5;5;10;7;13;7;4;10;12;8;7;3;6;4;5;5;6;6;4;3;2;5;3;3;0;3;1;8;5;3;4;5;5;0;5;4;5;2;0;3;0;1;0;1;4;1;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
250010605000012;5;92;92;13;35;34;3;0;0;1;0;2;0;1;0;2;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;2;3;1;1;3;4;2;4;4;1;1;3;3;0;2;1;1;1;0;3;1;1;0;2;0;1;0;1;2;0;0;3;1;1;4;1;0;1;0;2;1;2;1;0;1;0;1;1;0;1;0;0;0;3;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250010605000013;5;77;77;14;21;37;2;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;3;2;0;2;0;5;0;5;4;1;2;2;2;4;0;1;0;0;2;2;2;1;0;4;0;2;0;0;1;1;2;0;0;2;1;1;0;1;0;0;0;3;0;2;1;3;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250010605000014;8;281;281;38;95;110;24;0;5;1;1;3;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;2;4;3;7;3;4;10;10;7;8;9;7;9;8;10;8;10;6;2;4;6;2;7;4;4;2;3;3;2;3;4;2;2;6;2;3;5;3;4;3;3;7;1;6;1;4;1;2;2;2;2;2;4;2;2;1;2;0;3;0;4;1;2;0;0;3;2;1;0;0;1;1;0;0;1;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250020505000001;1;545;544;120;175;150;46;7;4;5;1;19;0;7;0;4;2;3;0;2;0;0;10;1;1;1;1;1;2;0;0;1;1;1;0;9;6;8;8;8;7;9;6;8;12;10;16;15;4;12;4;12;10;12;8;4;5;12;7;9;5;5;17;6;9;9;6;13;4;7;5;9;7;8;8;11;2;4;6;7;12;9;2;5;8;5;1;6;3;4;1;9;4;3;2;1;9;1;8;1;3;0;11;3;4;5;5;5;6;3;3;1;5;3;2;2;1;1;1;2;2;2;0;0;0;0;0;0;1;0;0;0;0;1;0
250020505000002;1;366;366;83;125;72;33;1;3;9;4;17;0;5;1;2;10;0;0;1;0;0;3;0;1;1;0;0;1;0;0;0;0;0;0;4;2;7;4;2;0;5;5;0;5;3;12;5;6;9;8;6;5;3;5;6;3;7;9;4;5;3;8;6;10;4;5;3;3;8;6;4;4;4;2;3;3;4;4;2;8;3;6;4;8;2;5;7;6;2;3;8;4;5;6;4;3;3;5;5;1;4;9;2;2;0;3;4;2;6;1;4;1;0;0;1;0;2;1;0;3;0;0;0;1;0;0;0;1;0;0;1;1;0;0
250020505000003;8;177;177;21;76;59;6;0;2;0;1;5;0;4;0;3;0;0;0;0;0;0;6;2;0;0;0;1;0;0;0;0;0;1;2;2;2;3;2;2;3;1;5;4;2;3;8;5;3;3;4;3;2;4;4;4;0;3;3;2;2;2;2;1;0;2;1;1;2;3;4;0;4;0;2;2;3;5;5;5;2;2;1;1;3;1;1;2;1;0;1;3;3;2;2;2;2;2;0;3;2;0;0;1;0;2;1;2;0;1;0;0;0;1;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250020505000004;8;134;134;9;68;42;5;0;0;0;0;7;0;1;0;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;2;4;2;2;3;3;3;4;3;3;5;1;4;2;2;1;0;1;0;0;3;1;3;1;0;0;4;2;0;3;2;1;2;1;1;2;3;3;1;1;1;2;2;2;0;3;3;2;2;1;2;0;0;4;4;2;0;0;3;0;1;1;0;1;4;2;2;1;0;0;0;1;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250020505000005;8;59;59;3;25;21;5;0;0;1;1;2;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;2;4;3;1;3;1;1;0;0;1;0;1;0;1;1;0;1;1;0;3;2;0;0;1;2;2;0;0;0;0;1;1;0;1;2;2;0;0;0;0;0;0;1;0;1;2;1;1;0;0;0;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
250020505000006;8;308;308;39;102;117;14;1;4;2;0;18;1;5;1;4;0;0;0;0;0;0;5;0;1;0;1;1;0;0;0;0;2;0;0;8;6;7;3;6;11;5;5;7;6;6;6;6;6;7;5;8;6;5;6;4;8;6;5;5;6;5;6;6;6;6;8;1;2;4;1;1;5;3;5;2;4;1;2;4;3;5;5;3;1;2;3;4;2;3;3;3;3;1;3;0;2;1;1;2;2;2;1;2;1;1;2;0;0;2;1;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
250020505000007;8;222;222;25;88;79;12;4;0;4;1;4;0;1;0;2;0;2;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;7;3;2;2;4;3;1;1;3;3;4;7;8;7;2;5;12;4;3;3;1;6;4;4;0;6;3;1;2;3;6;5;2;4;5;3;3;1;1;3;1;0;2;1;3;1;1;0;3;0;1;4;4;3;2;3;3;1;2;2;1;4;4;1;3;2;1;3;0;2;1;0;0;1;0;1;3;1;2;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
250020505000008;8;90;90;6;44;31;3;0;1;2;0;2;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0;3;0;2;0;0;2;2;0;1;1;4;4;1;1;3;1;2;2;0;0;2;0;0;1;4;3;1;1;1;0;1;1;1;1;2;0;2;0;0;1;1;3;0;1;2;0;2;1;1;0;1;1;0;4;0;2;0;1;0;0;1;1;1;1;1;0;2;0;0;0;0;1;0;0;0;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
250020505000009;8;399;399;68;129;133;31;0;0;8;2;11;0;7;2;5;2;1;0;0;0;0;8;2;0;1;1;0;2;0;0;2;0;0;0;7;3;6;3;7;5;4;5;9;6;5;8;14;4;12;4;8;12;4;9;6;3;6;4;9;6;3;10;5;6;7;10;5;6;4;4;6;4;3;4;7;4;1;1;7;7;4;6;3;1;2;13;3;5;1;6;11;3;7;2;3;3;1;1;4;4;1;2;2;4;1;2;3;3;0;0;1;1;1;0;3;2;0;1;0;2;0;0;0;1;0;2;0;2;0;0;0;0;0;1
250020505000010;8;9;9;1;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
250020505000011;1;515;515;111;177;126;54;7;2;5;1;21;1;4;1;1;4;0;0;0;0;0;6;1;0;1;0;1;1;0;0;1;0;0;1;11;9;5;13;6;9;11;11;13;6;7;7;12;10;9;8;12;5;5;11;10;6;9;11;13;5;8;11;16;9;5;6;9;7;12;6;3;10;3;5;5;3;7;5;3;5;2;6;6;5;4;7;3;3;1;5;9;6;6;2;2;3;3;4;7;4;6;4;3;3;3;5;1;2;2;2;1;6;2;1;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1
250030405000001;1;372;372;108;96;59;43;0;2;17;5;12;0;11;0;10;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;4;1;3;2;3;6;5;4;2;2;5;7;5;2;7;6;3;5;7;2;10;7;4;2;7;3;7;9;5;4;7;7;2;9;5;3;8;5;5;4;5;7;5;5;5;3;5;1;5;3;4;10;3;7;7;3;1;6;6;5;2;3;6;3;2;4;3;1;0;3;3;3;3;2;1;4;2;1;5;3;4;2;2;3;1;2;4;2;0;0;0;2;0;0;0;0;0
250030405000002;1;585;585;165;145;121;62;6;13;10;4;38;0;9;1;8;1;2;0;0;0;0;4;0;1;0;0;0;0;0;0;1;0;2;0;7;6;7;13;5;8;12;7;4;11;7;7;8;11;13;11;8;13;12;9;6;16;14;8;11;8;9;12;11;8;2;9;13;8;7;2;7;4;6;9;7;8;8;4;7;8;2;5;3;6;6;5;2;5;4;8;5;7;3;6;5;7;7;3;6;7;5;5;6;3;3;3;2;6;6;6;8;1;1;3;3;5;0;3;3;4;1;0;3;0;3;1;1;0;2;0;0;1;0;0
250030405000003;1;491;491;120;151;111;48;1;8;3;6;22;2;6;2;2;1;4;0;3;1;0;3;0;0;0;1;1;0;0;0;0;0;1;0;3;4;4;1;11;4;5;5;7;8;11;8;5;4;6;9;9;4;7;7;11;9;13;9;6;12;10;10;9;11;5;10;6;8;6;3;8;5;8;10;4;6;5;4;7;7;7;5;4;9;9;6;6;6;3;6;5;4;4;5;3;3;3;3;3;7;2;5;4;4;6;4;3;2;3;1;4;0;2;4;5;2;1;3;2;0;0;1;2;0;2;0;0;1;0;0;0;0;0;0
250030405000004;1;269;269;62;63;57;38;0;3;5;2;20;0;5;1;12;0;0;0;1;0;0;3;0;1;1;0;1;0;0;0;0;0;0;0;2;4;1;2;1;3;5;6;2;5;0;5;5;3;8;8;3;7;4;5;6;8;2;3;6;7;3;3;3;5;9;0;2;4;4;6;2;2;0;4;1;6;6;2;3;3;1;4;2;1;3;4;5;3;1;5;4;2;1;1;1;5;3;1;1;2;1;2;0;2;2;1;2;0;5;1;0;2;3;1;3;1;2;2;2;1;0;0;1;1;0;0;0;0;2;0;0;0;0;0
250030405000005;1;320;320;62;102;91;30;4;2;3;0;16;0;5;0;5;0;0;0;0;0;0;6;0;0;0;2;0;0;0;0;0;1;2;1;2;8;8;5;7;5;7;9;7;6;8;8;6;3;2;4;9;7;3;4;3;2;9;4;2;6;6;6;4;3;5;6;4;1;4;5;4;4;7;3;2;4;1;2;2;6;0;2;7;6;3;2;4;2;6;3;1;2;1;5;3;3;0;1;5;0;2;0;1;5;2;4;1;0;2;1;2;3;1;4;1;0;0;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0
250030405000006;1;280;280;76;71;56;33;5;4;2;1;24;1;4;0;3;0;0;0;0;0;0;3;0;1;0;0;0;0;1;0;0;0;0;1;3;3;2;1;3;2;0;3;3;6;2;4;5;6;6;8;4;8;6;6;7;3;2;7;2;2;2;3;5;1;6;3;2;5;8;4;2;6;5;7;3;6;5;2;2;4;4;2;8;5;1;3;1;3;2;1;1;3;2;1;1;4;4;0;7;5;2;1;1;0;2;3;3;3;0;4;0;2;0;4;0;3;2;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
250030405000007;1;360;360;67;128;98;23;1;2;4;6;19;0;5;0;5;0;2;0;0;0;0;10;2;0;0;1;2;1;0;1;1;0;1;1;2;5;3;6;5;4;4;5;6;5;3;8;7;5;9;6;5;3;3;4;3;8;4;4;5;2;7;7;4;3;9;4;6;4;6;7;7;6;10;3;6;8;2;6;3;3;5;6;4;4;4;4;6;6;8;2;1;1;0;2;4;3;4;5;3;0;1;3;0;4;2;3;2;3;4;0;0;1;2;1;3;4;0;3;4;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
250030405000008;1;461;461;96;134;131;43;1;7;8;2;29;1;4;0;1;0;3;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;6;4;6;2;6;8;11;11;5;8;11;9;10;11;14;4;8;9;8;3;7;6;6;5;4;9;7;8;9;8;5;11;11;5;5;7;6;6;9;12;6;6;9;12;10;4;7;3;4;8;5;7;6;3;4;1;2;3;2;4;6;5;1;2;5;0;1;4;2;8;1;2;1;1;0;1;0;3;3;1;0;2;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0
250030405000009;1;603;603;126;159;110;93;8;5;6;2;40;2;13;2;21;0;8;0;7;1;0;5;0;1;0;1;0;0;0;0;1;0;0;2;12;5;3;2;14;7;8;9;10;4;7;17;9;16;13;7;12;14;5;8;7;6;11;14;7;8;13;9;9;7;2;9;9;12;10;8;8;9;9;5;7;10;7;3;8;5;8;9;9;13;7;10;6;9;6;3;4;4;7;6;5;3;4;3;6;9;8;2;8;3;1;4;4;2;4;5;3;2;3;1;1;6;5;1;0;0;0;1;2;2;0;1;0;1;1;0;0;1;0;1
250030405000010;1;616;615;174;150;122;62;7;9;14;1;40;5;13;1;8;2;6;0;1;0;1;8;1;2;1;1;1;0;1;1;0;0;0;0;6;3;7;4;11;7;8;10;10;13;5;6;9;7;9;14;8;10;12;8;6;10;9;8;7;7;10;15;7;15;15;8;9;7;9;6;6;6;6;6;13;14;8;6;5;9;3;6;3;8;7;3;3;5;5;6;10;9;2;10;5;6;7;2;5;5;7;11;6;5;2;7;8;6;4;3;2;5;6;6;4;6;1;1;3;2;1;0;2;2;2;1;0;0;0;1;0;0;0;0
250030405000011;1;216;216;102;12;45;13;0;0;17;2;5;1;13;0;6;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;3;2;3;4;4;8;0;2;7;7;3;5;1;6;7;4;6;4;4;2;3;4;3;3;1;4;5;1;2;2;3;4;2;3;1;2;5;4;3;4;1;5;3;1;6;0;3;2;2;2;0;1;2;0;2;3;1;2;1;2;2;0;2;2;4;1;3;0;1;1;1;2;1;1;1;0;1;0;2;3;1;0;2;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
250030405000012;1;330;330;55;120;77;33;8;2;4;1;21;0;2;0;5;2;0;0;0;0;0;5;0;0;0;0;2;0;1;0;0;1;1;0;3;3;11;8;5;5;7;3;7;5;8;9;6;9;2;6;3;11;3;4;1;1;4;8;5;6;5;6;6;10;3;4;4;6;6;1;2;6;3;4;2;4;5;4;2;4;2;8;5;2;3;3;3;2;4;1;1;4;5;2;1;1;2;1;3;2;3;2;1;4;4;2;2;3;2;1;2;1;2;1;1;1;0;3;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0
250030405000013;1;317;317;60;95;78;36;6;4;4;2;24;0;1;0;1;0;6;0;0;0;0;3;0;0;0;0;0;0;1;1;0;0;1;0;3;5;6;7;5;3;4;9;7;10;11;8;4;7;10;5;5;4;4;6;10;4;3;4;3;4;6;3;3;7;4;5;5;5;5;2;4;2;5;2;3;7;7;6;5;5;1;6;4;2;2;2;3;1;4;0;0;2;1;4;1;2;4;3;2;5;0;2;2;0;2;1;2;1;2;2;1;1;2;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
250030405000014;1;136;136;51;16;24;27;0;1;0;0;6;0;4;1;6;0;0;0;0;0;0;5;0;1;2;0;0;0;0;0;2;0;0;0;4;2;5;5;5;4;3;2;1;4;2;1;3;4;3;3;3;3;0;3;4;2;3;3;2;2;5;6;4;1;4;1;2;2;3;3;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;4;3;0;0;1;1;0;0;0;0;1;2;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250030405000015;1;578;578;150;145;117;66;7;3;12;2;43;3;11;1;16;0;0;0;2;0;0;7;1;0;0;1;0;2;1;0;0;1;0;1;7;10;11;3;7;5;9;8;6;9;11;7;10;13;10;15;10;17;14;1;7;9;13;14;9;12;2;9;15;8;8;5;9;5;7;11;10;7;7;3;7;5;5;10;15;2;4;4;2;5;7;6;8;3;4;7;4;7;5;6;6;7;9;4;7;3;3;5;4;4;3;2;7;2;4;2;1;3;4;1;1;1;4;3;1;3;1;1;1;2;0;1;0;0;1;1;0;0;0;0
250030405000016;8;587;586;163;103;196;51;5;5;11;1;27;3;13;3;4;1;1;0;0;0;0;11;1;0;0;2;3;0;2;0;0;0;1;2;13;16;16;7;12;10;16;9;13;11;14;11;15;14;17;13;11;16;13;12;12;7;9;6;9;7;10;7;9;6;7;6;9;11;7;5;7;6;8;7;6;6;7;10;5;5;3;7;5;10;5;6;1;2;3;6;6;4;5;4;5;1;2;4;2;1;1;5;3;5;2;4;2;2;0;2;1;2;0;0;4;0;0;1;0;4;1;0;1;0;1;0;0;0;0;0;0;0;0;0
250030405000017;8;68;68;3;25;25;2;0;6;1;1;4;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;1;1;0;1;2;2;2;0;1;1;2;2;4;2;3;0;2;2;2;1;2;3;2;1;2;0;1;1;0;0;1;2;1;0;0;2;0;1;0;1;0;0;1;2;0;2;2;0;0;0;0;2;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250030405000018;5;639;639;122;209;163;60;5;7;10;8;28;0;6;2;12;0;6;0;1;0;0;6;0;1;1;0;1;0;1;0;1;0;1;0;7;14;8;12;7;9;6;8;16;10;10;19;15;11;25;13;12;14;11;7;9;7;6;13;11;5;10;8;1;6;10;10;6;9;13;8;13;6;5;11;10;4;7;10;1;7;5;5;2;7;2;5;5;9;8;3;12;4;7;7;6;6;3;5;8;3;5;5;3;5;7;4;7;4;2;3;7;4;2;3;0;3;3;3;2;2;2;0;1;1;0;0;1;0;1;0;0;0;1;0
250030405000019;5;286;286;40;98;79;25;8;4;6;5;13;1;0;0;6;1;0;0;0;0;0;7;5;0;0;0;0;0;0;1;1;0;0;0;2;7;5;6;3;3;4;7;5;8;7;4;4;6;6;5;8;8;7;4;4;9;6;5;6;6;3;1;3;4;5;4;2;6;4;8;3;1;1;3;2;5;1;3;4;3;3;1;4;2;1;3;0;2;0;1;5;4;4;1;1;1;1;2;1;1;1;1;0;2;1;2;1;1;1;2;1;3;0;4;0;0;1;2;2;0;1;0;0;2;0;1;0;0;0;0;0;0;1;0
250030405000020;8;196;196;23;69;78;12;3;2;4;0;4;0;1;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;2;0;0;0;1;0;2;8;8;4;3;5;4;7;3;4;3;6;5;5;3;3;4;3;5;3;2;2;2;1;4;0;5;2;2;2;5;2;1;3;2;2;3;4;4;2;0;5;2;1;3;1;3;3;3;0;1;4;2;1;1;2;2;0;1;1;1;1;2;2;1;0;1;0;0;1;0;1;2;1;2;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
250030405000021;8;165;165;38;38;61;10;0;2;1;1;10;0;1;0;2;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;3;3;2;1;4;3;3;3;3;2;6;3;8;1;6;4;5;2;3;1;3;3;3;1;2;3;0;3;3;2;2;3;2;3;3;2;2;2;1;2;3;1;2;2;2;3;2;1;2;2;0;3;1;1;2;0;1;0;1;1;2;1;1;0;2;0;2;1;3;2;1;1;0;0;1;0;0;1;0;2;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
250030405000022;8;130;130;26;31;44;19;1;1;2;0;2;1;1;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;3;1;2;3;4;4;4;4;4;5;4;2;1;4;2;3;2;2;0;3;4;3;1;2;1;5;1;0;0;1;3;1;2;2;2;1;2;0;1;2;0;2;2;1;2;1;3;0;2;2;1;0;0;0;1;0;1;0;2;2;1;1;1;0;0;1;2;1;0;1;1;2;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
