Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;
250010605000011;1;1144;1144;330;246;349;116;13;6;5;6;46;1;8;0;13;4;0;0;1;0;0;19;0;3;0;5;2;0;1;3;2;0;1;2;23;17;32;25;13;25;23;19;26;27;21;21;28;20;28;23;17;22;17;20;21;14;18;21;29;14;13;20;25;21;19;24;19;18;19;14;13;18;14;23;14;10;14;21;14;17;10;9;8;7;5;7;10;7;7;6;9;6;3;2;5;7;12;7;5;8;7;7;1;9;8;5;5;0;4;3;1;1;2;6;2;1;2;0;2;0;1;2;0;1;1;0;0;0;0;0;0;0;0;0
250010605000012;5;177;177;49;43;70;6;1;0;1;0;2;0;1;0;2;2;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;2;2;2;2;2;4;2;2;2;3;6;3;4;4;4;5;5;6;2;4;5;4;1;5;1;3;1;1;5;1;1;1;4;0;5;2;2;2;0;2;5;3;1;5;1;3;3;3;2;1;4;2;0;3;0;1;2;1;2;1;0;0;4;1;1;1;0;1;0;2;1;0;1;0;1;0;0;0;1;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250010605000013;5;165;165;38;32;82;6;2;0;0;0;2;0;1;0;2;0;0;0;0;0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;2;5;2;3;4;5;10;0;8;5;2;4;6;4;7;3;4;1;3;5;2;4;2;1;4;0;7;3;1;3;1;3;0;0;4;2;2;0;1;1;2;0;4;0;5;3;4;0;2;1;0;1;2;0;2;0;1;0;1;0;0;0;1;0;0;1;2;0;1;1;1;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250010605000014;8;626;625;139;109;281;61;3;8;2;1;15;0;5;0;2;0;0;0;0;0;0;11;0;0;0;0;1;0;2;0;1;2;3;2;13;9;4;8;5;13;10;16;20;16;15;18;20;19;26;18;23;19;25;18;14;9;13;9;10;10;7;8;7;9;4;6;9;4;6;10;7;5;9;7;7;6;6;12;2;6;3;8;2;4;4;7;3;3;5;4;5;2;2;0;3;0;10;1;2;2;2;4;4;1;2;3;1;2;0;1;1;3;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250020505000001;1;1014;1012;314;196;295;101;18;9;7;1;44;0;11;0;7;3;6;0;2;0;0;17;1;1;1;3;1;2;2;0;1;1;3;1;16;12;15;19;13;13;17;13;23;19;18;18;24;14;22;16;22;22;24;20;10;10;18;13;14;12;11;26;10;18;17;15;20;11;14;11;14;21;13;15;20;5;9;14;11;14;12;9;10;10;8;9;8;7;6;9;17;5;7;4;2;12;1;12;1;8;2;14;9;9;7;6;8;8;7;6;4;5;5;2;3;1;1;1;3;2;4;2;0;0;0;1;1;1;0;1;0;0;1;0
250020505000002;1;693;693;236;144;149;62;14;4;11;4;38;0;10;1;5;14;0;0;1;0;0;5;0;1;2;0;0;1;0;0;0;1;0;0;11;3;13;6;9;4;14;6;4;10;12;16;14;10;16;10;16;6;10;8;13;10;8;14;9;11;6;14;9;16;11;11;6;9;16;11;10;7;6;8;5;5;4;7;4;12;7;11;6;11;5;9;9;11;6;6;13;7;12;7;6;6;7;8;8;3;6;11;2;6;3;4;8;3;8;2;5;2;3;3;2;1;2;3;1;6;1;0;2;1;1;0;0;1;0;0;1;2;0;0
250020505000003;8;344;344;101;85;125;13;0;2;0;1;9;0;5;0;3;0;0;0;0;0;0;9;3;0;0;0;2;0;0;0;1;0;1;2;4;6;6;3;6;6;4;8;6;4;5;12;6;5;7;5;6;9;9;8;6;4;5;6;6;4;2;4;3;4;7;4;5;6;5;5;1;5;0;4;5;6;6;8;5;4;3;6;3;6;3;3;2;2;3;2;3;4;3;3;2;2;3;2;5;2;1;1;2;1;4;2;4;1;1;1;1;1;1;3;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250020505000004;8;289;289;85;69;99;8;1;1;0;0;14;0;3;0;0;9;0;0;0;0;0;3;0;0;0;1;2;0;0;0;0;0;0;0;3;3;7;2;6;4;6;8;6;5;8;8;7;9;3;6;8;2;6;2;3;1;1;3;2;3;2;3;2;6;2;2;7;4;4;6;3;3;4;3;6;3;3;6;3;5;3;2;4;4;2;2;3;7;1;1;8;5;2;2;0;7;2;1;3;3;1;4;3;4;2;0;1;2;2;1;0;1;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250020505000005;8;129;129;35;25;48;11;0;1;2;1;5;0;1;0;0;0;0;0;0;0;0;3;0;1;1;0;0;0;1;0;0;0;0;0;0;2;3;3;5;7;4;8;3;6;5;1;1;2;2;0;2;1;2;1;1;1;1;0;6;3;0;0;1;3;3;1;3;3;1;1;1;0;1;4;3;0;2;1;0;0;0;1;1;2;3;1;1;2;1;2;1;2;1;1;1;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
250020505000006;8;617;617;152;115;252;42;1;6;4;1;26;1;8;1;8;0;0;0;0;0;0;9;0;1;0;1;2;0;0;0;1;2;1;1;14;9;15;8;12;18;9;15;14;11;10;14;16;11;16;12;18;16;8;9;7;12;15;11;8;14;9;11;12;10;10;12;8;7;7;4;1;8;8;6;5;7;9;4;8;7;7;8;5;3;7;5;7;5;5;3;8;8;1;7;2;4;3;2;3;3;2;2;3;5;3;2;1;1;3;1;2;1;1;1;0;3;0;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0
250020505000007;8;422;422;125;92;146;27;4;2;4;1;11;1;3;0;3;0;3;0;0;0;0;4;0;0;0;1;0;0;0;2;0;0;1;0;10;4;6;3;7;9;5;5;9;8;12;12;17;10;5;7;14;6;4;6;5;8;7;5;3;6;9;3;3;5;12;9;4;6;8;6;3;1;3;7;3;3;4;5;6;2;4;3;7;3;2;6;4;4;2;5;5;3;3;6;2;5;5;3;3;2;5;7;0;3;2;2;3;4;1;1;3;1;3;2;1;0;1;1;0;0;1;0;0;0;2;0;1;0;1;0;1;0;0;0
250020505000008;8;194;194;59;46;64;7;2;3;2;0;8;0;2;0;1;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;1;0;0;1;1;3;2;2;4;2;3;1;1;3;4;0;4;4;5;6;2;2;3;3;4;4;2;1;5;1;2;1;6;5;2;3;2;1;3;4;3;3;2;2;3;2;2;3;3;5;1;2;2;1;3;1;4;3;1;2;0;5;1;2;0;1;0;3;1;1;4;1;2;1;3;0;1;0;1;1;0;1;1;0;3;1;0;2;1;0;2;0;0;0;0;1;0;1;0;0;0;1;0;0
250020505000009;8;810;810;229;151;285;58;5;1;13;2;29;1;18;2;10;3;3;0;0;0;0;14;2;0;3;1;0;2;0;2;2;0;1;1;13;12;10;7;15;10;15;17;21;14;14;13;25;15;23;12;18;18;8;14;12;10;8;12;17;9;9;23;11;13;13;14;9;12;11;7;10;7;6;9;12;7;1;7;12;13;6;11;4;6;4;19;6;11;6;8;14;6;11;5;3;8;3;5;5;6;6;4;5;7;3;4;5;10;4;1;2;2;3;0;3;4;2;2;2;2;0;0;2;1;0;2;1;2;1;0;0;0;0;1
250020505000010;8;24;24;10;5;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
250020505000011;1;994;994;314;216;260;118;12;4;8;3;41;1;7;1;3;6;0;0;0;0;0;10;1;1;1;0;1;1;0;1;1;2;0;1;20;18;20;24;11;14;20;16;24;15;20;19;20;16;17;18;21;13;11;19;18;9;14;15;19;13;20;20;26;19;12;11;13;12;24;13;17;19;5;14;10;10;13;6;6;10;5;12;12;11;8;13;4;5;5;8;14;11;8;2;6;6;10;6;9;10;9;8;6;5;6;10;2;4;3;3;4;8;5;2;0;1;2;1;6;1;0;1;0;1;3;0;0;0;0;1;2;0;0;1
250030405000001;1;713;713;236;129;149;88;1;8;20;5;33;1;19;0;15;2;7;0;0;0;0;8;0;2;0;1;2;0;2;0;1;0;0;0;6;7;2;13;3;9;6;7;7;14;9;8;4;11;8;8;11;12;16;13;9;13;9;17;10;7;7;12;8;15;19;9;4;11;10;5;11;14;4;15;12;11;10;7;15;11;11;10;10;8;7;6;5;6;16;4;9;12;6;5;9;11;7;5;5;12;5;3;4;4;4;1;4;5;4;5;2;2;4;4;4;6;3;5;2;3;3;2;2;4;2;0;1;1;2;0;1;0;0;0
250030405000002;1;1070;1070;345;191;237;133;13;21;14;5;72;2;16;1;16;1;3;0;0;0;0;11;0;2;1;2;0;2;0;0;1;1;2;0;12;15;12;21;10;17;19;13;12;17;15;15;18;16;17;19;16;23;28;19;14;23;23;17;27;16;14;16;19;19;18;15;18;16;18;8;14;5;13;16;12;13;12;9;15;15;3;10;10;8;12;11;6;6;9;9;9;12;8;7;11;11;10;7;7;12;8;8;8;7;6;5;5;10;9;10;10;4;3;6;6;6;1;3;7;4;2;1;3;0;3;2;1;1;2;0;0;1;0;0
250030405000003;1;925;925;294;180;233;103;5;10;6;8;52;2;15;2;2;1;8;0;3;1;0;7;0;0;1;1;2;0;0;1;0;1;1;0;7;11;7;6;15;12;10;8;19;17;21;15;12;7;11;16;17;14;10;22;21;19;15;19;14;22;20;19;17;17;11;20;15;11;9;9;12;7;13;18;9;11;14;8;13;13;13;12;13;12;11;9;11;9;5;12;11;9;12;9;9;6;4;6;7;9;3;7;6;5;8;5;4;5;8;3;5;1;3;4;7;2;2;3;2;0;1;1;3;3;3;1;0;1;0;0;0;0;0;0
250030405000004;1;458;458;134;72;108;61;0;8;6;2;37;1;11;1;16;0;0;0;1;0;0;5;1;1;1;0;1;1;0;0;0;0;0;0;6;8;3;4;6;8;6;6;5;9;4;7;8;6;12;10;9;9;6;10;8;12;10;9;10;8;5;6;5;6;12;3;6;8;5;7;3;4;2;7;3;9;10;3;5;4;3;8;3;4;5;6;8;5;2;8;6;5;2;3;2;8;4;1;4;2;2;2;2;2;2;1;4;1;5;1;1;2;3;4;3;2;2;2;2;2;0;0;1;2;0;1;0;1;2;0;0;0;0;0
250030405000005;1;587;587;178;118;166;59;6;6;7;0;30;0;9;0;8;0;0;0;0;0;0;6;0;0;0;2;0;0;0;0;0;1;2;1;4;9;11;10;18;8;12;16;12;11;9;9;14;11;8;6;16;11;9;9;8;7;11;8;3;11;10;8;8;8;10;12;8;6;9;8;6;8;11;6;2;7;4;3;5;13;3;7;8;13;5;4;5;2;8;5;2;6;4;8;6;4;3;6;5;1;2;2;2;7;3;6;2;2;5;1;3;5;2;5;3;0;1;0;2;2;3;1;0;1;0;1;1;0;0;1;0;0;0;0
250030405000006;1;518;518;155;93;120;68;7;6;7;2;45;2;8;0;4;1;0;0;0;0;0;4;0;1;0;0;0;0;1;0;0;0;0;2;8;8;3;6;5;7;3;5;5;7;7;12;12;10;10;18;10;10;9;10;13;6;9;11;8;6;4;5;8;4;9;5;3;7;11;8;6;8;6;9;7;8;8;6;8;7;5;3;11;10;1;5;5;4;4;3;4;5;2;1;1;7;5;2;10;7;3;1;2;0;4;8;4;5;2;7;1;2;3;6;1;3;3;1;2;1;2;0;1;0;1;1;0;0;0;0;0;0;0;0
250030405000007;1;678;678;202;147;195;59;4;4;4;7;38;0;7;0;9;0;2;0;0;0;0;14;2;1;0;1;2;1;0;2;2;0;1;2;7;8;10;8;8;11;9;7;11;10;10;13;16;10;17;14;10;9;6;8;7;10;6;11;10;9;9;15;10;4;13;7;11;8;8;11;18;13;13;14;8;13;10;12;9;8;7;8;8;6;5;6;8;9;11;9;7;3;2;4;6;5;6;6;9;1;3;4;0;7;5;4;4;5;5;0;1;3;2;2;4;4;0;5;4;0;2;2;1;0;1;0;1;0;0;0;0;0;0;0
250030405000008;1;857;857;241;171;258;74;5;13;8;2;64;1;9;1;3;1;5;0;1;0;0;7;2;3;0;0;0;0;0;0;0;0;0;2;11;9;11;7;11;11;15;19;9;17;22;24;17;21;25;13;25;15;13;8;15;14;11;11;12;13;10;16;12;12;9;18;14;10;8;12;16;12;17;20;12;11;15;15;20;11;12;8;9;10;8;9;10;4;8;10;6;5;5;12;13;5;3;3;7;2;1;4;4;9;3;5;1;2;1;1;0;3;4;3;0;4;1;0;2;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0
250030405000009;1;1095;1091;317;179;219;161;10;15;10;2;81;4;25;2;44;1;12;1;7;1;4;16;0;3;0;1;1;1;1;1;2;1;2;3;22;9;8;7;19;19;13;18;17;15;19;20;18;30;21;16;19;22;16;19;17;12;19;20;12;23;22;19;17;16;7;12;15;13;16;15;14;12;12;12;16;19;11;13;10;10;11;19;17;18;15;18;10;10;11;10;10;10;11;12;9;7;7;5;12;11;11;3;11;7;3;8;4;3;5;8;8;4;6;3;2;7;5;3;0;0;1;2;2;3;1;1;0;1;1;0;0;1;0;1
250030405000010;1;1164;1157;360;200;265;140;16;16;17;2;78;12;22;2;13;3;10;0;1;0;7;14;2;2;1;1;3;1;1;2;1;0;0;0;17;11;12;11;25;18;19;19;19;20;14;16;22;17;25;27;13;21;19;10;13;17;15;17;15;21;20;26;19;22;24;14;17;13;22;14;14;14;11;9;18;21;14;14;12;12;6;10;13;16;9;6;8;8;12;10;16;11;11;15;8;14;11;2;11;7;11;14;10;8;5;10;14;11;7;9;3;9;6;8;4;6;2;2;5;6;1;1;2;2;2;2;0;0;0;1;2;0;0;0
250030405000011;1;438;438;134;67;111;37;0;0;28;3;14;1;31;1;10;0;1;0;0;0;0;3;1;0;0;0;0;0;0;1;0;0;1;0;10;9;9;5;10;16;2;10;12;16;6;8;9;16;16;9;11;5;5;5;6;5;4;8;6;6;7;5;5;9;3;7;4;4;3;4;6;5;5;6;4;7;5;3;9;3;4;2;5;4;4;4;4;1;4;5;1;2;3;5;4;0;3;3;4;2;6;0;2;4;2;2;2;1;3;2;1;1;3;4;1;1;2;0;1;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0
250030405000012;1;640;640;187;130;167;64;30;6;5;2;37;2;2;0;6;2;0;0;0;0;0;9;1;0;0;1;2;2;1;0;0;1;1;0;9;11;17;11;9;11;14;10;15;13;15;13;13;16;9;18;13;16;7;8;7;4;6;16;7;10;6;9;13;17;11;5;7;9;10;5;4;12;6;8;7;7;7;10;5;6;5;10;8;6;4;6;5;5;5;3;2;7;7;3;3;1;2;2;4;3;6;6;4;6;5;4;3;6;5;2;4;2;2;5;2;1;0;3;1;2;0;1;1;0;1;1;3;0;1;0;1;0;0;0
250030405000013;1;584;584;162;110;154;65;17;8;5;2;45;0;3;0;2;0;11;0;0;0;0;5;0;1;0;0;0;0;1;1;0;0;2;0;10;9;11;12;8;9;9;14;14;19;15;14;11;13;16;10;14;8;11;11;13;8;6;8;11;10;8;11;5;8;8;9;10;6;8;6;8;5;8;7;5;9;10;14;7;9;4;8;6;4;2;6;4;2;4;4;1;3;3;6;2;4;4;7;4;5;0;3;4;2;4;1;5;1;5;2;2;1;2;1;1;2;0;0;2;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0
250030405000014;1;276;276;71;45;59;65;2;3;1;0;12;0;8;1;9;0;0;0;0;0;0;9;1;1;2;1;1;0;0;0;2;1;0;0;8;2;9;6;6;8;5;7;8;9;7;4;8;8;9;8;9;6;5;4;5;5;7;3;5;5;7;7;6;3;7;4;4;5;4;4;2;3;2;0;2;3;1;0;1;1;1;0;1;1;1;2;1;0;2;1;4;6;1;0;2;1;0;1;0;1;1;2;0;1;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250030405000015;1;1152;1152;327;202;273;129;14;10;15;4;116;6;23;2;27;1;1;0;2;0;0;18;1;0;0;1;3;4;1;0;1;3;2;2;19;19;20;15;16;19;19;14;20;24;26;22;17;32;18;21;27;30;27;11;17;14;16;21;23;27;6;21;19;21;13;17;15;9;12;19;20;14;10;10;15;14;7;14;19;9;12;11;5;14;12;9;9;6;6;12;6;13;7;12;8;10;16;6;9;9;6;5;5;12;6;7;9;7;10;4;1;3;7;3;3;2;6;4;2;9;1;2;2;3;1;1;0;0;2;1;0;0;0;0
250030405000016;8;1203;1200;290;223;417;116;13;11;16;2;63;3;23;3;14;7;2;0;0;0;0;25;4;0;1;3;3;1;2;1;4;1;3;2;26;25;25;18;25;15;25;22;23;20;29;24;31;36;32;29;23;32;29;28;28;14;29;14;21;12;17;16;17;14;19;11;14;19;14;14;12;12;20;17;9;11;17;12;8;12;15;12;11;18;8;11;6;5;9;12;13;8;7;6;8;5;7;8;5;5;4;7;4;9;7;7;5;6;4;2;2;3;0;1;7;0;1;2;0;5;1;0;1;0;1;0;0;0;0;0;0;0;0;0
250030405000017;8;144;144;32;27;62;4;1;7;1;1;6;0;1;0;2;0;0;0;0;0;0;4;0;0;1;0;0;0;1;1;0;0;1;0;2;1;1;0;2;2;0;2;4;2;4;2;3;4;4;4;6;4;4;2;8;5;3;4;2;5;3;1;6;2;1;2;1;0;1;2;2;0;0;2;0;3;1;1;0;3;4;3;1;4;2;2;1;1;1;3;0;0;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250030405000018;5;1241;1241;374;247;347;107;11;10;14;9;77;1;13;2;15;0;13;0;1;0;0;17;3;1;3;2;1;0;2;0;2;0;3;0;19;25;16;20;18;16;15;24;30;25;19;34;27;28;37;24;24;25;22;16;13;13;16;19;19;9;17;18;9;20;16;17;14;15;22;12;18;15;16;16;17;15;12;17;8;13;16;13;9;13;7;14;10;17;12;6;16;9;12;10;10;10;9;10;17;7;6;7;7;12;11;6;10;8;6;10;9;4;3;9;1;3;4;4;3;3;3;1;1;1;0;0;3;0;1;0;0;0;1;0
250030405000019;5;545;545;145;107;164;54;18;8;6;5;25;1;4;0;7;1;0;0;0;0;0;10;5;1;0;0;0;0;0;2;1;0;0;1;9;9;12;15;7;6;10;13;11;13;13;10;14;10;18;9;20;11;10;11;7;13;12;9;11;9;8;3;5;9;8;8;5;12;6;14;6;4;5;4;4;6;5;3;7;3;5;1;5;5;1;4;1;5;1;5;8;5;8;1;3;5;4;4;2;2;2;3;1;2;1;3;1;1;2;4;1;4;0;5;1;1;1;3;2;0;1;0;0;2;0;1;0;0;0;0;0;0;1;0
250030405000020;8;402;402;102;82;148;23;8;4;5;0;22;0;3;0;5;0;0;0;0;0;0;12;1;1;0;1;1;1;3;0;0;3;1;0;7;11;10;8;8;8;5;11;8;11;8;12;10;9;8;6;9;8;8;6;3;5;4;4;8;6;10;6;5;3;8;4;1;6;5;7;8;7;6;5;3;8;2;1;5;6;5;4;4;3;4;6;3;2;3;3;3;0;2;1;3;1;2;4;3;3;3;0;0;1;1;3;2;3;3;0;0;0;0;0;1;2;0;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0
250030405000021;8;349;349;91;62;145;19;0;2;2;2;19;0;1;0;3;0;3;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;6;5;8;5;6;5;5;9;3;5;8;7;10;5;10;11;11;8;6;4;5;3;6;1;5;8;3;5;6;9;4;5;5;8;4;5;4;3;4;4;4;3;4;4;4;4;4;3;5;6;2;6;1;2;3;1;3;3;3;3;2;1;3;3;3;1;3;2;4;4;3;1;1;0;3;0;0;2;1;3;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0
250030405000022;8;245;245;61;43;92;32;1;2;2;0;4;2;2;0;3;0;1;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;8;2;6;7;5;4;6;5;4;5;6;4;3;7;5;5;8;6;4;6;9;4;2;3;5;6;3;3;1;2;4;1;5;5;5;2;2;0;1;6;2;3;4;3;4;4;3;1;3;4;1;1;1;1;1;1;2;0;2;4;2;1;1;0;1;2;3;4;0;1;1;2;0;0;0;0;0;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
